TIME,GEO_NAME,GEO,SE_LEVELS,SE_SECTOR,TONNES PER HECTARE
2010,DE911,"Braunschweig, Kreisfreie Stadt",Total,Pastures and natural grassland,0.3
2010,DE911,"Braunschweig, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE911,"Braunschweig, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE912,"Salzgitter, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.3
2010,DE912,"Salzgitter, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.6
2010,DE912,"Salzgitter, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),13.5
2010,DE912,"Salzgitter, Kreisfreie Stadt",Total,Pastures and natural grassland,1.2
2010,DE912,"Salzgitter, Kreisfreie Stadt",Moderate,Pastures and natural grassland,5.8
2010,DE912,"Salzgitter, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE913,"Wolfsburg, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.8
2010,DE913,"Wolfsburg, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.2
2010,DE913,"Wolfsburg, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2010,DE913,"Wolfsburg, Kreisfreie Stadt",Total,Pastures and natural grassland,0.2
2010,DE913,"Wolfsburg, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE913,"Wolfsburg, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE914,Gifhorn,Total,Agricultural areas (excluding pastures),0.5
2010,DE914,Gifhorn,Moderate,Agricultural areas (excluding pastures),5.9
2010,DE914,Gifhorn,Severe,Agricultural areas (excluding pastures),0
2010,DE914,Gifhorn,Total,Pastures and natural grassland,0.2
2010,DE914,Gifhorn,Moderate,Pastures and natural grassland,0
2010,DE914,Gifhorn,Severe,Pastures and natural grassland,0
2010,DE916,Goslar,Total,Agricultural areas (excluding pastures),2.6
2010,DE916,Goslar,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE916,Goslar,Severe,Agricultural areas (excluding pastures),13.6
2010,DE916,Goslar,Total,Pastures and natural grassland,2.5
2010,DE916,Goslar,Moderate,Pastures and natural grassland,6.6
2010,DE916,Goslar,Severe,Pastures and natural grassland,13
2010,DE917,Helmstedt,Total,Agricultural areas (excluding pastures),1.3
2010,DE917,Helmstedt,Moderate,Agricultural areas (excluding pastures),6.6
2010,DE917,Helmstedt,Severe,Agricultural areas (excluding pastures),12.4
2010,DE917,Helmstedt,Total,Pastures and natural grassland,0.3
2010,DE917,Helmstedt,Moderate,Pastures and natural grassland,0
2010,DE917,Helmstedt,Severe,Pastures and natural grassland,0
2010,DE918,Northeim,Total,Agricultural areas (excluding pastures),3.5
2010,DE918,Northeim,Moderate,Agricultural areas (excluding pastures),7
2010,DE918,Northeim,Severe,Agricultural areas (excluding pastures),13.3
2010,DE918,Northeim,Total,Pastures and natural grassland,1.9
2010,DE918,Northeim,Moderate,Pastures and natural grassland,6.3
2010,DE918,Northeim,Severe,Pastures and natural grassland,11.7
2010,DE91A,Peine,Total,Agricultural areas (excluding pastures),0.6
2010,DE91A,Peine,Moderate,Agricultural areas (excluding pastures),6.4
2010,DE91A,Peine,Severe,Agricultural areas (excluding pastures),14.3
2010,DE91A,Peine,Total,Pastures and natural grassland,0.3
2010,DE91A,Peine,Moderate,Pastures and natural grassland,0
2010,DE91A,Peine,Severe,Pastures and natural grassland,0
2010,DE91B,Wolfenbüttel,Total,Agricultural areas (excluding pastures),1.8
2010,DE91B,Wolfenbüttel,Moderate,Agricultural areas (excluding pastures),6.7
2010,DE91B,Wolfenbüttel,Severe,Agricultural areas (excluding pastures),13.2
2010,DE91B,Wolfenbüttel,Total,Pastures and natural grassland,0.7
2010,DE91B,Wolfenbüttel,Moderate,Pastures and natural grassland,6.5
2010,DE91B,Wolfenbüttel,Severe,Pastures and natural grassland,0
2010,DE91C,Göttingen,Total,Agricultural areas (excluding pastures),3.3
2010,DE91C,Göttingen,Moderate,Agricultural areas (excluding pastures),6.8
2010,DE91C,Göttingen,Severe,Agricultural areas (excluding pastures),13.2
2010,DE91C,Göttingen,Total,Pastures and natural grassland,1.9
2010,DE91C,Göttingen,Moderate,Pastures and natural grassland,6.5
2010,DE91C,Göttingen,Severe,Pastures and natural grassland,13.7
2010,DE92,Hannover,Total,Agricultural areas (excluding pastures),1.4
2010,DE92,Hannover,Moderate,Agricultural areas (excluding pastures),7
2010,DE92,Hannover,Severe,Agricultural areas (excluding pastures),14
2010,DE92,Hannover,Total,Pastures and natural grassland,0.6
2010,DE92,Hannover,Moderate,Pastures and natural grassland,6.6
2010,DE92,Hannover,Severe,Pastures and natural grassland,12.4
2010,DE922,Diepholz,Total,Agricultural areas (excluding pastures),0.5
2010,DE922,Diepholz,Moderate,Agricultural areas (excluding pastures),6.1
2010,DE922,Diepholz,Severe,Agricultural areas (excluding pastures),11.7
2010,DE922,Diepholz,Total,Pastures and natural grassland,0.2
2010,DE922,Diepholz,Moderate,Pastures and natural grassland,0
2010,DE922,Diepholz,Severe,Pastures and natural grassland,0
2010,DE923,Hameln-Pyrmont,Total,Agricultural areas (excluding pastures),3.6
2010,DE923,Hameln-Pyrmont,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE923,Hameln-Pyrmont,Severe,Agricultural areas (excluding pastures),14.5
2010,DE923,Hameln-Pyrmont,Total,Pastures and natural grassland,2.6
2010,DE923,Hameln-Pyrmont,Moderate,Pastures and natural grassland,6.5
2010,DE923,Hameln-Pyrmont,Severe,Pastures and natural grassland,13.3
2010,DE925,Hildesheim,Total,Agricultural areas (excluding pastures),2.3
2010,DE925,Hildesheim,Moderate,Agricultural areas (excluding pastures),7
2010,DE925,Hildesheim,Severe,Agricultural areas (excluding pastures),13.5
2010,DE925,Hildesheim,Total,Pastures and natural grassland,1.7
2010,DE925,Hildesheim,Moderate,Pastures and natural grassland,6.1
2010,DE925,Hildesheim,Severe,Pastures and natural grassland,0
2010,DE926,Holzminden,Total,Agricultural areas (excluding pastures),4.4
2010,DE926,Holzminden,Moderate,Agricultural areas (excluding pastures),7
2010,DE926,Holzminden,Severe,Agricultural areas (excluding pastures),14
2010,DE926,Holzminden,Total,Pastures and natural grassland,2.8
2010,DE926,Holzminden,Moderate,Pastures and natural grassland,6.7
2010,DE926,Holzminden,Severe,Pastures and natural grassland,12.1
2010,DE927,Nienburg (Weser),Total,Agricultural areas (excluding pastures),0.5
2010,DE927,Nienburg (Weser),Moderate,Agricultural areas (excluding pastures),6.3
2010,DE927,Nienburg (Weser),Severe,Agricultural areas (excluding pastures),17.4
2010,DE927,Nienburg (Weser),Total,Pastures and natural grassland,0.2
2010,DE927,Nienburg (Weser),Moderate,Pastures and natural grassland,0
2010,DE927,Nienburg (Weser),Severe,Pastures and natural grassland,0
2010,DE928,Schaumburg,Total,Agricultural areas (excluding pastures),2
2010,DE928,Schaumburg,Moderate,Agricultural areas (excluding pastures),6.8
2010,DE928,Schaumburg,Severe,Agricultural areas (excluding pastures),13.4
2010,DE928,Schaumburg,Total,Pastures and natural grassland,0.6
2010,DE928,Schaumburg,Moderate,Pastures and natural grassland,6
2010,DE928,Schaumburg,Severe,Pastures and natural grassland,0
2010,DE929,Region Hannover,Total,Agricultural areas (excluding pastures),0.8
2010,DE929,Region Hannover,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE929,Region Hannover,Severe,Agricultural areas (excluding pastures),14.2
2010,DE929,Region Hannover,Total,Pastures and natural grassland,0.2
2010,DE929,Region Hannover,Moderate,Pastures and natural grassland,6.6
2010,DE929,Region Hannover,Severe,Pastures and natural grassland,0
2010,DE93,Lüneburg,Total,Agricultural areas (excluding pastures),0.6
2010,DE93,Lüneburg,Moderate,Agricultural areas (excluding pastures),6.3
2010,DE93,Lüneburg,Severe,Agricultural areas (excluding pastures),11.9
2010,DE93,Lüneburg,Total,Pastures and natural grassland,0.2
2010,DE93,Lüneburg,Moderate,Pastures and natural grassland,0
2010,DE93,Lüneburg,Severe,Pastures and natural grassland,0
2010,DE931,Celle,Total,Agricultural areas (excluding pastures),0.5
2010,DE931,Celle,Moderate,Agricultural areas (excluding pastures),6.4
2010,DE931,Celle,Severe,Agricultural areas (excluding pastures),11.4
2010,DE931,Celle,Total,Pastures and natural grassland,0.2
2010,DE931,Celle,Moderate,Pastures and natural grassland,0
2010,DE931,Celle,Severe,Pastures and natural grassland,0
2010,DE932,Cuxhaven,Total,Agricultural areas (excluding pastures),0.4
2010,DE932,Cuxhaven,Moderate,Agricultural areas (excluding pastures),6.2
2010,DE932,Cuxhaven,Severe,Agricultural areas (excluding pastures),0
2010,DE932,Cuxhaven,Total,Pastures and natural grassland,0.1
2010,DE932,Cuxhaven,Moderate,Pastures and natural grassland,0
2010,DE932,Cuxhaven,Severe,Pastures and natural grassland,0
2010,DE933,Harburg,Total,Agricultural areas (excluding pastures),0.7
2010,DE933,Harburg,Moderate,Agricultural areas (excluding pastures),6.4
2010,DE933,Harburg,Severe,Agricultural areas (excluding pastures),12.1
2010,DE933,Harburg,Total,Pastures and natural grassland,0.2
2010,DE933,Harburg,Moderate,Pastures and natural grassland,0
2010,DE933,Harburg,Severe,Pastures and natural grassland,0
2010,DE934,Lüchow-Dannenberg,Total,Agricultural areas (excluding pastures),0.5
2010,DE934,Lüchow-Dannenberg,Moderate,Agricultural areas (excluding pastures),5.8
2010,DE934,Lüchow-Dannenberg,Severe,Agricultural areas (excluding pastures),12.1
2010,DE934,Lüchow-Dannenberg,Total,Pastures and natural grassland,0.2
2010,DE934,Lüchow-Dannenberg,Moderate,Pastures and natural grassland,0
2010,DE934,Lüchow-Dannenberg,Severe,Pastures and natural grassland,0
2010,DE935,"Lüneburg, Landkreis",Total,Agricultural areas (excluding pastures),0.7
2010,DE935,"Lüneburg, Landkreis",Moderate,Agricultural areas (excluding pastures),6.4
2010,DE935,"Lüneburg, Landkreis",Severe,Agricultural areas (excluding pastures),11.3
2010,DE935,"Lüneburg, Landkreis",Total,Pastures and natural grassland,0.2
2010,DE935,"Lüneburg, Landkreis",Moderate,Pastures and natural grassland,0
2010,DE935,"Lüneburg, Landkreis",Severe,Pastures and natural grassland,0
2010,DE936,Osterholz,Total,Agricultural areas (excluding pastures),0.4
2010,DE936,Osterholz,Moderate,Agricultural areas (excluding pastures),6.4
2010,DE936,Osterholz,Severe,Agricultural areas (excluding pastures),0
2010,DE936,Osterholz,Total,Pastures and natural grassland,0.1
2010,DE936,Osterholz,Moderate,Pastures and natural grassland,0
2010,DE936,Osterholz,Severe,Pastures and natural grassland,0
2010,DE937,Rotenburg (Wümme),Total,Agricultural areas (excluding pastures),0.4
2010,DE937,Rotenburg (Wümme),Moderate,Agricultural areas (excluding pastures),6.4
2010,DE937,Rotenburg (Wümme),Severe,Agricultural areas (excluding pastures),0
2010,DE937,Rotenburg (Wümme),Total,Pastures and natural grassland,0.2
2010,DE937,Rotenburg (Wümme),Moderate,Pastures and natural grassland,0
2010,DE937,Rotenburg (Wümme),Severe,Pastures and natural grassland,0
2010,DE938,Heidekreis,Total,Agricultural areas (excluding pastures),0.5
2010,DE938,Heidekreis,Moderate,Agricultural areas (excluding pastures),6.1
2010,DE938,Heidekreis,Severe,Agricultural areas (excluding pastures),0
2010,DE938,Heidekreis,Total,Pastures and natural grassland,0.2
2010,DE938,Heidekreis,Moderate,Pastures and natural grassland,0
2010,DE938,Heidekreis,Severe,Pastures and natural grassland,0
2010,DE939,Stade,Total,Agricultural areas (excluding pastures),0.4
2010,DE939,Stade,Moderate,Agricultural areas (excluding pastures),6.5
2010,DE939,Stade,Severe,Agricultural areas (excluding pastures),0
2010,DE939,Stade,Total,Pastures and natural grassland,0.2
2010,DE939,Stade,Moderate,Pastures and natural grassland,0
2010,DE939,Stade,Severe,Pastures and natural grassland,0
2010,DE93A,Uelzen,Total,Agricultural areas (excluding pastures),0.8
2010,DE93A,Uelzen,Moderate,Agricultural areas (excluding pastures),6.2
2010,DE93A,Uelzen,Severe,Agricultural areas (excluding pastures),12
2010,DE93A,Uelzen,Total,Pastures and natural grassland,0.3
2010,DE93A,Uelzen,Moderate,Pastures and natural grassland,0
2010,DE93A,Uelzen,Severe,Pastures and natural grassland,0
2010,DE93B,Verden,Total,Agricultural areas (excluding pastures),0.4
2010,DE93B,Verden,Moderate,Agricultural areas (excluding pastures),6
2010,DE93B,Verden,Severe,Agricultural areas (excluding pastures),0
2010,DE93B,Verden,Total,Pastures and natural grassland,0.2
2010,DE93B,Verden,Moderate,Pastures and natural grassland,0
2010,DE93B,Verden,Severe,Pastures and natural grassland,0
2010,DE94,Weser-Ems,Total,Agricultural areas (excluding pastures),0.5
2010,DE94,Weser-Ems,Moderate,Agricultural areas (excluding pastures),6.8
2010,DE94,Weser-Ems,Severe,Agricultural areas (excluding pastures),13.4
2010,DE94,Weser-Ems,Total,Pastures and natural grassland,0.1
2010,DE94,Weser-Ems,Moderate,Pastures and natural grassland,5.5
2010,DE94,Weser-Ems,Severe,Pastures and natural grassland,0
2010,DE941,"Delmenhorst, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.3
2010,DE941,"Delmenhorst, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2010,DE941,"Delmenhorst, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2010,DE941,"Delmenhorst, Kreisfreie Stadt",Total,Pastures and natural grassland,0.1
2010,DE941,"Delmenhorst, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE941,"Delmenhorst, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE942,"Emden, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.4
2010,DE942,"Emden, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2010,DE942,"Emden, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2010,DE942,"Emden, Kreisfreie Stadt",Total,Pastures and natural grassland,0.1
2010,DE942,"Emden, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE942,"Emden, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE943,"Oldenburg (Oldenburg), Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.3
2010,DE943,"Oldenburg (Oldenburg), Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2010,DE943,"Oldenburg (Oldenburg), Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2010,DE943,"Oldenburg (Oldenburg), Kreisfreie Stadt",Total,Pastures and natural grassland,0.2
2010,DE943,"Oldenburg (Oldenburg), Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE943,"Oldenburg (Oldenburg), Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE944,"Osnabrück, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.7
2010,DE944,"Osnabrück, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.9
2010,DE944,"Osnabrück, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),12.4
2010,DE944,"Osnabrück, Kreisfreie Stadt",Total,Pastures and natural grassland,0.3
2010,DE944,"Osnabrück, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE944,"Osnabrück, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE945,"Wilhelmshaven, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.4
2010,DE945,"Wilhelmshaven, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2010,DE945,"Wilhelmshaven, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2010,DE945,"Wilhelmshaven, Kreisfreie Stadt",Total,Pastures and natural grassland,0.1
2010,DE945,"Wilhelmshaven, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE945,"Wilhelmshaven, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE946,Ammerland,Total,Agricultural areas (excluding pastures),0.3
2010,DE946,Ammerland,Moderate,Agricultural areas (excluding pastures),0
2010,DE946,Ammerland,Severe,Agricultural areas (excluding pastures),0
2010,DE946,Ammerland,Total,Pastures and natural grassland,0.1
2010,DE946,Ammerland,Moderate,Pastures and natural grassland,0
2010,DE946,Ammerland,Severe,Pastures and natural grassland,0
2010,DE947,Aurich,Total,Agricultural areas (excluding pastures),0.3
2010,DE947,Aurich,Moderate,Agricultural areas (excluding pastures),0
2010,DE947,Aurich,Severe,Agricultural areas (excluding pastures),0
2010,DE947,Aurich,Total,Pastures and natural grassland,0.1
2010,DE947,Aurich,Moderate,Pastures and natural grassland,0
2010,DE947,Aurich,Severe,Pastures and natural grassland,0
2010,DE948,Cloppenburg,Total,Agricultural areas (excluding pastures),0.4
2010,DE948,Cloppenburg,Moderate,Agricultural areas (excluding pastures),6.2
2010,DE948,Cloppenburg,Severe,Agricultural areas (excluding pastures),13.2
2010,DE948,Cloppenburg,Total,Pastures and natural grassland,0.2
2010,DE948,Cloppenburg,Moderate,Pastures and natural grassland,0
2010,DE948,Cloppenburg,Severe,Pastures and natural grassland,0
2010,DE949,Emsland,Total,Agricultural areas (excluding pastures),0.4
2010,DE949,Emsland,Moderate,Agricultural areas (excluding pastures),5.9
2010,DE949,Emsland,Severe,Agricultural areas (excluding pastures),0
2010,DE949,Emsland,Total,Pastures and natural grassland,0.2
2010,DE949,Emsland,Moderate,Pastures and natural grassland,0
2010,DE949,Emsland,Severe,Pastures and natural grassland,0
2010,DE94A,Friesland (DE),Total,Agricultural areas (excluding pastures),0.3
2010,DE94A,Friesland (DE),Moderate,Agricultural areas (excluding pastures),0
2010,DE94A,Friesland (DE),Severe,Agricultural areas (excluding pastures),0
2010,DE94A,Friesland (DE),Total,Pastures and natural grassland,0.1
2010,DE94A,Friesland (DE),Moderate,Pastures and natural grassland,0
2010,DE94A,Friesland (DE),Severe,Pastures and natural grassland,0
2010,DE94B,Grafschaft Bentheim,Total,Agricultural areas (excluding pastures),0.3
2010,DE94B,Grafschaft Bentheim,Moderate,Agricultural areas (excluding pastures),6
2010,DE94B,Grafschaft Bentheim,Severe,Agricultural areas (excluding pastures),0
2010,DE94B,Grafschaft Bentheim,Total,Pastures and natural grassland,0.2
2010,DE94B,Grafschaft Bentheim,Moderate,Pastures and natural grassland,0
2010,DE94B,Grafschaft Bentheim,Severe,Pastures and natural grassland,0
2010,DE94C,Leer,Total,Agricultural areas (excluding pastures),0.3
2010,DE94C,Leer,Moderate,Agricultural areas (excluding pastures),0
2010,DE94C,Leer,Severe,Agricultural areas (excluding pastures),0
2010,DE94C,Leer,Total,Pastures and natural grassland,0.1
2010,DE94C,Leer,Moderate,Pastures and natural grassland,0
2010,DE94C,Leer,Severe,Pastures and natural grassland,0
2010,DE94D,"Oldenburg, Landkreis",Total,Agricultural areas (excluding pastures),0.5
2010,DE94D,"Oldenburg, Landkreis",Moderate,Agricultural areas (excluding pastures),6
2010,DE94D,"Oldenburg, Landkreis",Severe,Agricultural areas (excluding pastures),0
2010,DE94D,"Oldenburg, Landkreis",Total,Pastures and natural grassland,0.2
